Transaccion_id,Fecha_transcc,Cliente_id,Factura,Fecha_Factura,Item,Precio_unitario,Cantidad,Subtotal,IVA_12,Total_Factura,Forma_pago
4564,"2021-03-04 00:00:00",342,F-000-04564,"2021-03-04 00:00:00",Pack-B,250,9,2250,270,2520,Credito
4565,"2021-01-19 00:00:00",165,F-000-04565,"2021-01-19 00:00:00",Pack-C,350,8,2800,336,3136,Credito
4566,"2021-02-25 00:00:00",486,F-000-04566,"2021-02-25 00:00:00",Pack-A,150,1,150,18,168,Credito
4567,"2021-06-09 00:00:00",142,F-000-04567,"2021-06-09 00:00:00",Pack-C,350,9,3150,378,3528,Credito
4568,"2021-04-30 00:00:00",262,F-000-04568,"2021-04-30 00:00:00",Pack-C,350,4,1400,168,1568,Credito
4569,"2021-04-16 00:00:00",345,F-000-04569,"2021-04-16 00:00:00",Pack-C,350,2,700,84,784,Credito
4570,"2021-02-22 00:00:00",329,F-000-04570,"2021-02-22 00:00:00",Pack-A,150,7,1050,126,1176,Credito
4571,"2021-03-01 00:00:00",165,F-000-04571,"2021-03-01 00:00:00",Pack-C,350,6,2100,252,2352,Credito
4572,"2021-06-04 00:00:00",253,F-000-04572,"2021-06-04 00:00:00",Pack-B,250,5,1250,150,1400,Credito
4573,"2021-01-06 00:00:00",213,F-000-04573,"2021-01-06 00:00:00",Pack-C,350,4,1400,168,1568,Credito
4574,"2021-01-01 00:00:00",467,F-000-04574,"2021-01-01 00:00:00",Pack-A,150,7,1050,126,1176,Credito
4575,"2021-02-04 00:00:00",281,F-000-04575,"2021-02-04 00:00:00",Pack-C,350,6,2100,252,2352,Credito
4576,"2021-04-28 00:00:00",259,F-000-04576,"2021-04-28 00:00:00",Pack-C,350,4,1400,168,1568,Credito
4577,"2021-03-19 00:00:00",500,F-000-04577,"2021-03-19 00:00:00",Pack-C,350,1,350,42,392,Credito
4578,"2021-01-21 00:00:00",26,F-000-04578,"2021-01-21 00:00:00",Pack-C,350,6,2100,252,2352,Credito
4579,"2021-01-25 00:00:00",213,F-000-04579,"2021-01-25 00:00:00",Pack-B,250,2,500,60,560,Credito
4580,"2021-02-03 00:00:00",77,F-000-04580,"2021-02-03 00:00:00",Pack-B,250,8,2000,240,2240,Credito
4581,"2021-03-09 00:00:00",358,F-000-04581,"2021-03-09 00:00:00",Pack-A,150,3,450,54,504,Credito
4582,"2021-02-11 00:00:00",185,F-000-04582,"2021-02-11 00:00:00",Pack-A,150,2,300,36,336,Credito
4583,"2021-03-29 00:00:00",430,F-000-04583,"2021-03-29 00:00:00",Pack-B,250,6,1500,180,1680,Credito
4584,"2021-06-08 00:00:00",324,F-000-04584,"2021-06-08 00:00:00",Pack-C,350,6,2100,252,2352,Credito
4585,"2021-04-15 00:00:00",325,F-000-04585,"2021-04-15 00:00:00",Pack-A,150,6,900,108,1008,Credito
4586,"2021-04-23 00:00:00",309,F-000-04586,"2021-04-23 00:00:00",Pack-B,250,1,250,30,280,Credito
4587,"2021-03-08 00:00:00",3,F-000-04587,"2021-03-08 00:00:00",Pack-C,350,3,1050,126,1176,Credito
4588,"2021-06-09 00:00:00",357,F-000-04588,"2021-06-09 00:00:00",Pack-A,150,6,900,108,1008,Credito
4589,"2021-02-19 00:00:00",213,F-000-04589,"2021-02-19 00:00:00",Pack-B,250,5,1250,150,1400,Credito
4590,"2021-01-29 00:00:00",221,F-000-04590,"2021-01-29 00:00:00",Pack-C,350,7,2450,294,2744,Credito
4591,"2021-01-04 00:00:00",262,F-000-04591,"2021-01-04 00:00:00",Pack-C,350,7,2450,294,2744,Credito
4592,"2021-04-27 00:00:00",443,F-000-04592,"2021-04-27 00:00:00",Pack-A,150,1,150,18,168,Credito
4593,"2021-02-02 00:00:00",430,F-000-04593,"2021-02-02 00:00:00",Pack-C,350,7,2450,294,2744,Credito
4594,"2021-02-03 00:00:00",329,F-000-04594,"2021-02-03 00:00:00",Pack-B,250,6,1500,180,1680,Credito
4595,"2021-04-06 00:00:00",468,F-000-04595,"2021-04-06 00:00:00",Pack-C,350,2,700,84,784,Credito
4596,"2021-03-17 00:00:00",142,F-000-04596,"2021-03-17 00:00:00",Pack-B,250,1,250,30,280,Credito
4597,"2021-06-24 00:00:00",324,F-000-04597,"2021-06-24 00:00:00",Pack-C,350,9,3150,378,3528,Credito
4598,"2021-06-14 00:00:00",342,F-000-04598,"2021-06-14 00:00:00",Pack-B,250,2,500,60,560,Credito
4599,"2021-01-28 00:00:00",281,F-000-04599,"2021-01-28 00:00:00",Pack-A,150,4,600,72,672,Credito
4600,"2021-05-12 00:00:00",95,F-000-04600,"2021-05-12 00:00:00",Pack-A,150,7,1050,126,1176,Credito
4601,"2021-02-02 00:00:00",213,F-000-04601,"2021-02-02 00:00:00",Pack-A,150,6,900,108,1008,Credito
4602,"2021-03-04 00:00:00",378,F-000-04602,"2021-03-04 00:00:00",Pack-B,250,3,750,90,840,Credito
4603,"2021-05-27 00:00:00",281,F-000-04603,"2021-05-27 00:00:00",Pack-A,150,2,300,36,336,Credito
4604,"2021-01-19 00:00:00",357,F-000-04604,"2021-01-19 00:00:00",Pack-C,350,6,2100,252,2352,Credito
4605,"2021-06-07 00:00:00",342,F-000-04605,"2021-06-07 00:00:00",Pack-A,150,7,1050,126,1176,Credito
4606,"2021-06-22 00:00:00",191,F-000-04606,"2021-06-22 00:00:00",Pack-C,350,2,700,84,784,Credito
4607,"2021-03-25 00:00:00",221,F-000-04607,"2021-03-25 00:00:00",Pack-B,250,6,1500,180,1680,Credito
4608,"2021-06-04 00:00:00",164,F-000-04608,"2021-06-04 00:00:00",Pack-A,150,6,900,108,1008,Credito
4609,"2021-05-24 00:00:00",467,F-000-04609,"2021-05-24 00:00:00",Pack-C,350,7,2450,294,2744,Credito
4610,"2021-01-25 00:00:00",468,F-000-04610,"2021-01-25 00:00:00",Pack-B,250,6,1500,180,1680,Credito
4611,"2021-02-16 00:00:00",254,F-000-04611,"2021-02-16 00:00:00",Pack-C,350,3,1050,126,1176,Credito
4612,"2021-06-01 00:00:00",26,F-000-04612,"2021-06-01 00:00:00",Pack-C,350,9,3150,378,3528,Credito
4613,"2021-04-30 00:00:00",443,F-000-04613,"2021-04-30 00:00:00",Pack-B,250,5,1250,150,1400,Credito
4614,"2021-04-15 00:00:00",197,F-000-04614,"2021-04-15 00:00:00",Pack-C,350,4,1400,168,1568,Credito
4615,"2021-01-22 00:00:00",325,F-000-04615,"2021-01-22 00:00:00",Pack-C,350,8,2800,336,3136,Credito
4616,"2021-03-22 00:00:00",141,F-000-04616,"2021-03-22 00:00:00",Pack-A,150,2,300,36,336,Credito
4617,"2021-03-29 00:00:00",306,F-000-04617,"2021-03-29 00:00:00",Pack-A,150,2,300,36,336,Credito
4618,"2021-04-13 00:00:00",77,F-000-04618,"2021-04-13 00:00:00",Pack-A,150,8,1200,144,1344,Credito
4619,"2021-04-26 00:00:00",262,F-000-04619,"2021-04-26 00:00:00",Pack-C,350,3,1050,126,1176,Credito
4620,"2021-04-06 00:00:00",358,F-000-04620,"2021-04-06 00:00:00",Pack-B,250,7,1750,210,1960,Credito
4621,"2021-05-03 00:00:00",228,F-000-04621,"2021-05-03 00:00:00",Pack-B,250,5,1250,150,1400,Credito
4622,"2021-03-10 00:00:00",378,F-000-04622,"2021-03-10 00:00:00",Pack-A,150,6,900,108,1008,Credito
4623,"2021-03-17 00:00:00",351,F-000-04623,"2021-03-17 00:00:00",Pack-A,150,9,1350,162,1512,Credito
4624,"2021-01-27 00:00:00",306,F-000-04624,"2021-01-27 00:00:00",Pack-B,250,7,1750,210,1960,Credito
4625,"2021-03-15 00:00:00",165,F-000-04625,"2021-03-15 00:00:00",Pack-C,350,9,3150,378,3528,Credito
4626,"2021-06-21 00:00:00",342,F-000-04626,"2021-06-21 00:00:00",Pack-A,150,4,600,72,672,Credito
4627,"2021-06-25 00:00:00",329,F-000-04627,"2021-06-25 00:00:00",Pack-C,350,7,2450,294,2744,Credito
4628,"2021-02-18 00:00:00",324,F-000-04628,"2021-02-18 00:00:00",Pack-B,250,1,250,30,280,Credito
4629,"2021-04-05 00:00:00",197,F-000-04629,"2021-04-05 00:00:00",Pack-C,350,3,1050,126,1176,Credito
4630,"2021-06-17 00:00:00",95,F-000-04630,"2021-06-17 00:00:00",Pack-B,250,4,1000,120,1120,Credito
4631,"2021-01-08 00:00:00",430,F-000-04631,"2021-01-08 00:00:00",Pack-A,150,6,900,108,1008,Credito
4632,"2021-05-20 00:00:00",26,F-000-04632,"2021-05-20 00:00:00",Pack-C,350,6,2100,252,2352,Credito
4633,"2021-01-08 00:00:00",468,F-000-04633,"2021-01-08 00:00:00",Pack-B,250,6,1500,180,1680,Credito
4634,"2021-02-01 00:00:00",486,F-000-04634,"2021-02-01 00:00:00",Pack-B,250,1,250,30,280,Credito
4635,"2021-04-09 00:00:00",430,F-000-04635,"2021-04-09 00:00:00",Pack-C,350,1,350,42,392,Credito
4636,"2021-04-07 00:00:00",226,F-000-04636,"2021-04-07 00:00:00",Pack-C,350,1,350,42,392,Credito
4637,"2021-05-10 00:00:00",348,F-000-04637,"2021-05-10 00:00:00",Pack-A,150,4,600,72,672,Credito
4638,"2021-06-23 00:00:00",351,F-000-04638,"2021-06-23 00:00:00",Pack-B,250,6,1500,180,1680,Credito
4639,"2021-02-04 00:00:00",324,F-000-04639,"2021-02-04 00:00:00",Pack-B,250,8,2000,240,2240,Credito
4640,"2021-05-03 00:00:00",229,F-000-04640,"2021-05-03 00:00:00",Pack-B,250,9,2250,270,2520,Credito
4641,"2021-04-29 00:00:00",378,F-000-04641,"2021-04-29 00:00:00",Pack-A,150,8,1200,144,1344,Credito
4642,"2021-06-22 00:00:00",12,F-000-04642,"2021-06-22 00:00:00",Pack-A,150,8,1200,144,1344,Credito
4643,"2021-05-20 00:00:00",357,F-000-04643,"2021-05-20 00:00:00",Pack-B,250,1,250,30,280,Credito
4644,"2021-04-27 00:00:00",262,F-000-04644,"2021-04-27 00:00:00",Pack-A,150,7,1050,126,1176,Credito
4645,"2021-04-05 00:00:00",221,F-000-04645,"2021-04-05 00:00:00",Pack-A,150,1,150,18,168,Credito
4646,"2021-04-22 00:00:00",486,F-000-04646,"2021-04-22 00:00:00",Pack-A,150,3,450,54,504,Credito
4647,"2021-05-10 00:00:00",165,F-000-04647,"2021-05-10 00:00:00",Pack-B,250,5,1250,150,1400,Credito
4648,"2021-06-04 00:00:00",77,F-000-04648,"2021-06-04 00:00:00",Pack-A,150,4,600,72,672,Credito
4649,"2021-03-08 00:00:00",259,F-000-04649,"2021-03-08 00:00:00",Pack-B,250,4,1000,120,1120,Credito
4650,"2021-03-10 00:00:00",165,F-000-04650,"2021-03-10 00:00:00",Pack-B,250,8,2000,240,2240,Credito
4651,"2021-04-23 00:00:00",500,F-000-04651,"2021-04-23 00:00:00",Pack-C,350,7,2450,294,2744,Credito
4652,"2021-05-05 00:00:00",12,F-000-04652,"2021-05-05 00:00:00",Pack-A,150,2,300,36,336,Credito
4653,"2021-04-05 00:00:00",141,F-000-04653,"2021-04-05 00:00:00",Pack-B,250,1,250,30,280,Credito
4654,"2021-01-28 00:00:00",3,F-000-04654,"2021-01-28 00:00:00",Pack-C,350,8,2800,336,3136,Credito
4655,"2021-01-21 00:00:00",197,F-000-04655,"2021-01-21 00:00:00",Pack-C,350,3,1050,126,1176,Credito
4656,"2021-03-22 00:00:00",140,F-000-04656,"2021-03-22 00:00:00",Pack-B,250,4,1000,120,1120,Credito
4657,"2021-01-18 00:00:00",378,F-000-04657,"2021-01-18 00:00:00",Pack-A,150,4,600,72,672,Credito
4658,"2021-02-12 00:00:00",357,F-000-04658,"2021-02-12 00:00:00",Pack-A,150,9,1350,162,1512,Credito
4659,"2021-02-01 00:00:00",348,F-000-04659,"2021-02-01 00:00:00",Pack-A,150,8,1200,144,1344,Credito
4660,"2021-03-05 00:00:00",329,F-000-04660,"2021-03-05 00:00:00",Pack-A,150,6,900,108,1008,Credito
4661,"2021-03-16 00:00:00",229,F-000-04661,"2021-03-16 00:00:00",Pack-C,350,4,1400,168,1568,Credito
4662,"2021-01-18 00:00:00",140,F-000-04662,"2021-01-18 00:00:00",Pack-C,350,4,1400,168,1568,Credito
4663,"2021-02-04 00:00:00",306,F-000-04663,"2021-02-04 00:00:00",Pack-A,150,8,1200,144,1344,Credito
4664,"2021-05-04 00:00:00",324,F-000-04664,"2021-05-04 00:00:00",Pack-C,350,4,1400,168,1568,Credito
4665,"2021-06-16 00:00:00",42,F-000-04665,"2021-06-16 00:00:00",Pack-A,150,9,1350,162,1512,Credito
4666,"2021-02-26 00:00:00",461,F-000-04666,"2021-02-26 00:00:00",Pack-B,250,2,500,60,560,Credito
4667,"2021-02-08 00:00:00",468,F-000-04667,"2021-02-08 00:00:00",Pack-B,250,2,500,60,560,Credito
4668,"2021-06-04 00:00:00",140,F-000-04668,"2021-06-04 00:00:00",Pack-C,350,2,700,84,784,Credito
4669,"2021-03-25 00:00:00",430,F-000-04669,"2021-03-25 00:00:00",Pack-A,150,3,450,54,504,Credito
4670,"2021-01-26 00:00:00",142,F-000-04670,"2021-01-26 00:00:00",Pack-B,250,2,500,60,560,Credito
4671,"2021-05-12 00:00:00",329,F-000-04671,"2021-05-12 00:00:00",Pack-A,150,1,150,18,168,Credito
4672,"2021-04-05 00:00:00",191,F-000-04672,"2021-04-05 00:00:00",Pack-A,150,1,150,18,168,Credito
4673,"2021-04-28 00:00:00",345,F-000-04673,"2021-04-28 00:00:00",Pack-B,250,3,750,90,840,Credito
4674,"2021-01-13 00:00:00",135,F-000-04674,"2021-01-13 00:00:00",Pack-A,150,7,1050,126,1176,Credito
4675,"2021-01-12 00:00:00",254,F-000-04675,"2021-01-12 00:00:00",Pack-C,350,6,2100,252,2352,Credito
4676,"2021-04-19 00:00:00",358,F-000-04676,"2021-04-19 00:00:00",Pack-A,150,7,1050,126,1176,Credito
4677,"2021-06-02 00:00:00",253,F-000-04677,"2021-06-02 00:00:00",Pack-A,150,9,1350,162,1512,Credito
4678,"2021-05-03 00:00:00",221,F-000-04678,"2021-05-03 00:00:00",Pack-C,350,8,2800,336,3136,Credito
4679,"2021-03-12 00:00:00",26,F-000-04679,"2021-03-12 00:00:00",Pack-A,150,4,600,72,672,Credito
4680,"2021-03-17 00:00:00",41,F-000-04680,"2021-03-17 00:00:00",Pack-B,250,5,1250,150,1400,Credito
4681,"2021-03-22 00:00:00",485,F-000-04681,"2021-03-22 00:00:00",Pack-C,350,6,2100,252,2352,Credito
4682,"2021-01-18 00:00:00",221,F-000-04682,"2021-01-18 00:00:00",Pack-C,350,3,1050,126,1176,Credito
4683,"2021-02-18 00:00:00",229,F-000-04683,"2021-02-18 00:00:00",Pack-A,150,7,1050,126,1176,Credito
4684,"2021-03-12 00:00:00",262,F-000-04684,"2021-03-12 00:00:00",Pack-A,150,2,300,36,336,Credito
4685,"2021-02-05 00:00:00",468,F-000-04685,"2021-02-05 00:00:00",Pack-A,150,2,300,36,336,Credito
4686,"2021-03-18 00:00:00",221,F-000-04686,"2021-03-18 00:00:00",Pack-C,350,5,1750,210,1960,Credito
4687,"2021-01-21 00:00:00",228,F-000-04687,"2021-01-21 00:00:00",Pack-C,350,2,700,84,784,Credito
4688,"2021-01-12 00:00:00",485,F-000-04688,"2021-01-12 00:00:00",Pack-B,250,8,2000,240,2240,Credito
4689,"2021-03-11 00:00:00",439,F-000-04689,"2021-03-11 00:00:00",Pack-B,250,2,500,60,560,Credito
4690,"2021-05-05 00:00:00",165,F-000-04690,"2021-05-05 00:00:00",Pack-A,150,2,300,36,336,Credito
4691,"2021-01-21 00:00:00",95,F-000-04691,"2021-01-21 00:00:00",Pack-A,150,5,750,90,840,Credito
4692,"2021-03-16 00:00:00",3,F-000-04692,"2021-03-16 00:00:00",Pack-A,150,3,450,54,504,Credito
4693,"2021-02-18 00:00:00",461,F-000-04693,"2021-02-18 00:00:00",Pack-C,350,4,1400,168,1568,Credito
4694,"2021-06-01 00:00:00",329,F-000-04694,"2021-06-01 00:00:00",Pack-A,150,3,450,54,504,Credito
4695,"2021-06-17 00:00:00",486,F-000-04695,"2021-06-17 00:00:00",Pack-C,350,1,350,42,392,Credito
4696,"2021-04-22 00:00:00",42,F-000-04696,"2021-04-22 00:00:00",Pack-B,250,5,1250,150,1400,Credito
4697,"2021-06-17 00:00:00",113,F-000-04697,"2021-06-17 00:00:00",Pack-C,350,9,3150,378,3528,Credito
4698,"2021-01-13 00:00:00",468,F-000-04698,"2021-01-13 00:00:00",Pack-C,350,7,2450,294,2744,Credito
4699,"2021-03-22 00:00:00",378,F-000-04699,"2021-03-22 00:00:00",Pack-A,150,8,1200,144,1344,Credito
4700,"2021-01-19 00:00:00",135,F-000-04700,"2021-01-19 00:00:00",Pack-B,250,8,2000,240,2240,Credito
4701,"2021-06-28 00:00:00",351,F-000-04701,"2021-06-28 00:00:00",Pack-A,150,5,750,90,840,Credito
4702,"2021-03-11 00:00:00",226,F-000-04702,"2021-03-11 00:00:00",Pack-B,250,5,1250,150,1400,Credito
4703,"2021-06-28 00:00:00",3,F-000-04703,"2021-06-28 00:00:00",Pack-B,250,7,1750,210,1960,Credito
4704,"2021-02-02 00:00:00",443,F-000-04704,"2021-02-02 00:00:00",Pack-B,250,6,1500,180,1680,Credito
4705,"2021-01-11 00:00:00",95,F-000-04705,"2021-01-11 00:00:00",Pack-B,250,4,1000,120,1120,Credito
4706,"2021-04-23 00:00:00",142,F-000-04706,"2021-04-23 00:00:00",Pack-B,250,9,2250,270,2520,Credito
4707,"2021-01-22 00:00:00",3,F-000-04707,"2021-01-22 00:00:00",Pack-A,150,5,750,90,840,Credito
4708,"2021-03-04 00:00:00",342,F-000-04708,"2021-03-04 00:00:00",Pack-B,250,1,250,30,280,Credito
4709,"2021-02-17 00:00:00",259,F-000-04709,"2021-02-17 00:00:00",Pack-C,350,5,1750,210,1960,Credito
4710,"2021-05-11 00:00:00",259,F-000-04710,"2021-05-11 00:00:00",Pack-B,250,2,500,60,560,Credito
4711,"2021-06-01 00:00:00",325,F-000-04711,"2021-06-01 00:00:00",Pack-C,350,2,700,84,784,Credito
4712,"2021-02-04 00:00:00",443,F-000-04712,"2021-02-04 00:00:00",Pack-A,150,9,1350,162,1512,Credito
4713,"2021-03-31 00:00:00",357,F-000-04713,"2021-03-31 00:00:00",Pack-B,250,6,1500,180,1680,Credito
4714,"2021-03-15 00:00:00",228,F-000-04714,"2021-03-15 00:00:00",Pack-B,250,6,1500,180,1680,Credito
4715,"2021-04-20 00:00:00",165,F-000-04715,"2021-04-20 00:00:00",Pack-C,350,8,2800,336,3136,Credito
4716,"2021-03-09 00:00:00",309,F-000-04716,"2021-03-09 00:00:00",Pack-B,250,2,500,60,560,Credito
4717,"2021-05-04 00:00:00",468,F-000-04717,"2021-05-04 00:00:00",Pack-B,250,8,2000,240,2240,Credito
4718,"2021-03-12 00:00:00",165,F-000-04718,"2021-03-12 00:00:00",Pack-A,150,5,750,90,840,Credito
4719,"2021-02-23 00:00:00",439,F-000-04719,"2021-02-23 00:00:00",Pack-B,250,7,1750,210,1960,Credito
4720,"2021-05-10 00:00:00",378,F-000-04720,"2021-05-10 00:00:00",Pack-C,350,9,3150,378,3528,Credito
4721,"2021-04-13 00:00:00",164,F-000-04721,"2021-04-13 00:00:00",Pack-B,250,3,750,90,840,Credito
4722,"2021-01-21 00:00:00",165,F-000-04722,"2021-01-21 00:00:00",Pack-C,350,2,700,84,784,Credito
4723,"2021-04-27 00:00:00",197,F-000-04723,"2021-04-27 00:00:00",Pack-B,250,6,1500,180,1680,Credito
4724,"2021-05-12 00:00:00",430,F-000-04724,"2021-05-12 00:00:00",Pack-A,150,5,750,90,840,Credito
4725,"2021-01-28 00:00:00",461,F-000-04725,"2021-01-28 00:00:00",Pack-C,350,4,1400,168,1568,Credito
4726,"2021-06-02 00:00:00",197,F-000-04726,"2021-06-02 00:00:00",Pack-B,250,5,1250,150,1400,Credito
4727,"2021-06-30 00:00:00",141,F-000-04727,"2021-06-30 00:00:00",Pack-A,150,3,450,54,504,Credito
4728,"2021-04-14 00:00:00",229,F-000-04728,"2021-04-14 00:00:00",Pack-A,150,4,600,72,672,Credito
4729,"2021-05-03 00:00:00",485,F-000-04729,"2021-05-03 00:00:00",Pack-A,150,4,600,72,672,Credito
4730,"2021-03-18 00:00:00",430,F-000-04730,"2021-03-18 00:00:00",Pack-C,350,1,350,42,392,Credito
4731,"2021-03-01 00:00:00",26,F-000-04731,"2021-03-01 00:00:00",Pack-A,150,7,1050,126,1176,Credito
4732,"2021-06-02 00:00:00",213,F-000-04732,"2021-06-02 00:00:00",Pack-A,150,1,150,18,168,Credito
4733,"2021-01-01 00:00:00",325,F-000-04733,"2021-01-01 00:00:00",Pack-A,150,7,1050,126,1176,Credito
4734,"2021-02-08 00:00:00",141,F-000-04734,"2021-02-08 00:00:00",Pack-A,150,2,300,36,336,Credito
4735,"2021-01-20 00:00:00",135,F-000-04735,"2021-01-20 00:00:00",Pack-B,250,9,2250,270,2520,Credito
4736,"2021-03-30 00:00:00",77,F-000-04736,"2021-03-30 00:00:00",Pack-C,350,3,1050,126,1176,Credito
4737,"2021-04-26 00:00:00",77,F-000-04737,"2021-04-26 00:00:00",Pack-B,250,1,250,30,280,Credito
4738,"2021-03-05 00:00:00",254,F-000-04738,"2021-03-05 00:00:00",Pack-C,350,2,700,84,784,Credito
4739,"2021-03-10 00:00:00",191,F-000-04739,"2021-03-10 00:00:00",Pack-B,250,3,750,90,840,Credito
4740,"2021-01-01 00:00:00",306,F-000-04740,"2021-01-01 00:00:00",Pack-B,250,7,1750,210,1960,Credito
4741,"2021-03-16 00:00:00",229,F-000-04741,"2021-03-16 00:00:00",Pack-B,250,1,250,30,280,Credito
4742,"2021-01-01 00:00:00",197,F-000-04742,"2021-01-01 00:00:00",Pack-B,250,7,1750,210,1960,Credito
4743,"2021-06-17 00:00:00",254,F-000-04743,"2021-06-17 00:00:00",Pack-A,150,6,900,108,1008,Credito
4744,"2021-06-29 00:00:00",259,F-000-04744,"2021-06-29 00:00:00",Pack-C,350,8,2800,336,3136,Credito
4745,"2021-01-08 00:00:00",95,F-000-04745,"2021-01-08 00:00:00",Pack-C,350,6,2100,252,2352,Credito
4746,"2021-01-04 00:00:00",12,F-000-04746,"2021-01-04 00:00:00",Pack-B,250,9,2250,270,2520,Credito
4747,"2021-06-02 00:00:00",329,F-000-04747,"2021-06-02 00:00:00",Pack-C,350,2,700,84,784,Credito
4748,"2021-05-11 00:00:00",500,F-000-04748,"2021-05-11 00:00:00",Pack-C,350,2,700,84,784,Credito
4749,"2021-04-29 00:00:00",197,F-000-04749,"2021-04-29 00:00:00",Pack-A,150,4,600,72,672,Credito
4750,"2021-02-16 00:00:00",228,F-000-04750,"2021-02-16 00:00:00",Pack-A,150,9,1350,162,1512,Credito
4751,"2021-03-26 00:00:00",259,F-000-04751,"2021-03-26 00:00:00",Pack-B,250,4,1000,120,1120,Credito
4752,"2021-01-25 00:00:00",77,F-000-04752,"2021-01-25 00:00:00",Pack-B,250,5,1250,150,1400,Credito
4753,"2021-06-29 00:00:00",309,F-000-04753,"2021-06-29 00:00:00",Pack-C,350,4,1400,168,1568,Credito
4754,"2021-06-16 00:00:00",486,F-000-04754,"2021-06-16 00:00:00",Pack-A,150,3,450,54,504,Credito
4755,"2021-01-07 00:00:00",157,F-000-04755,"2021-01-07 00:00:00",Pack-B,250,3,750,90,840,Credito
4756,"2021-02-02 00:00:00",329,F-000-04756,"2021-02-02 00:00:00",Pack-C,350,9,3150,378,3528,Credito
4757,"2021-04-12 00:00:00",42,F-000-04757,"2021-04-12 00:00:00",Pack-A,150,2,300,36,336,Credito
4758,"2021-03-08 00:00:00",157,F-000-04758,"2021-03-08 00:00:00",Pack-A,150,1,150,18,168,Credito
4759,"2021-06-23 00:00:00",164,F-000-04759,"2021-06-23 00:00:00",Pack-C,350,5,1750,210,1960,Credito
4760,"2021-04-16 00:00:00",467,F-000-04760,"2021-04-16 00:00:00",Pack-A,150,4,600,72,672,Credito
4761,"2021-02-18 00:00:00",42,F-000-04761,"2021-02-18 00:00:00",Pack-B,250,3,750,90,840,Credito
4762,"2021-02-22 00:00:00",77,F-000-04762,"2021-02-22 00:00:00",Pack-B,250,7,1750,210,1960,Credito
4763,"2021-05-05 00:00:00",358,F-000-04763,"2021-05-05 00:00:00",Pack-C,350,7,2450,294,2744,Credito
4764,"2021-03-30 00:00:00",281,F-000-04764,"2021-03-30 00:00:00",Pack-A,150,1,150,18,168,Credito
4765,"2021-05-19 00:00:00",357,F-000-04765,"2021-05-19 00:00:00",Pack-B,250,8,2000,240,2240,Credito
4766,"2021-04-14 00:00:00",259,F-000-04766,"2021-04-14 00:00:00",Pack-A,150,7,1050,126,1176,Credito
4767,"2021-01-29 00:00:00",500,F-000-04767,"2021-01-29 00:00:00",Pack-C,350,7,2450,294,2744,Credito
4768,"2021-06-21 00:00:00",229,F-000-04768,"2021-06-21 00:00:00",Pack-B,250,1,250,30,280,Credito
4769,"2021-06-04 00:00:00",485,F-000-04769,"2021-06-04 00:00:00",Pack-B,250,7,1750,210,1960,Credito
4770,"2021-06-22 00:00:00",229,F-000-04770,"2021-06-22 00:00:00",Pack-B,250,2,500,60,560,Credito
4771,"2021-01-22 00:00:00",306,F-000-04771,"2021-01-22 00:00:00",Pack-C,350,6,2100,252,2352,Credito
4772,"2021-06-11 00:00:00",95,F-000-04772,"2021-06-11 00:00:00",Pack-C,350,6,2100,252,2352,Credito
4773,"2021-04-13 00:00:00",95,F-000-04773,"2021-04-13 00:00:00",Pack-C,350,4,1400,168,1568,Credito
4774,"2021-04-06 00:00:00",351,F-000-04774,"2021-04-06 00:00:00",Pack-C,350,5,1750,210,1960,Credito
4775,"2021-03-08 00:00:00",253,F-000-04775,"2021-03-08 00:00:00",Pack-A,150,9,1350,162,1512,Credito
4776,"2021-03-19 00:00:00",324,F-000-04776,"2021-03-19 00:00:00",Pack-C,350,3,1050,126,1176,Credito
4777,"2021-03-12 00:00:00",461,F-000-04777,"2021-03-12 00:00:00",Pack-B,250,1,250,30,280,Credito
4778,"2021-01-06 00:00:00",42,F-000-04778,"2021-01-06 00:00:00",Pack-C,350,7,2450,294,2744,Credito
4779,"2021-03-09 00:00:00",309,F-000-04779,"2021-03-09 00:00:00",Pack-C,350,3,1050,126,1176,Credito
4780,"2021-03-29 00:00:00",378,F-000-04780,"2021-03-29 00:00:00",Pack-B,250,1,250,30,280,Credito
4781,"2021-06-23 00:00:00",229,F-000-04781,"2021-06-23 00:00:00",Pack-C,350,3,1050,126,1176,Credito
4782,"2021-03-18 00:00:00",306,F-000-04782,"2021-03-18 00:00:00",Pack-C,350,6,2100,252,2352,Credito
4783,"2021-01-12 00:00:00",135,F-000-04783,"2021-01-12 00:00:00",Pack-B,250,5,1250,150,1400,Credito
4784,"2021-03-12 00:00:00",113,F-000-04784,"2021-03-12 00:00:00",Pack-B,250,4,1000,120,1120,Credito
4785,"2021-02-16 00:00:00",358,F-000-04785,"2021-02-16 00:00:00",Pack-A,150,9,1350,162,1512,Credito
4786,"2021-06-17 00:00:00",95,F-000-04786,"2021-06-17 00:00:00",Pack-A,150,2,300,36,336,Credito
4787,"2021-01-14 00:00:00",345,F-000-04787,"2021-01-14 00:00:00",Pack-A,150,5,750,90,840,Credito
4788,"2021-05-31 00:00:00",306,F-000-04788,"2021-05-31 00:00:00",Pack-A,150,9,1350,162,1512,Credito
4789,"2021-04-19 00:00:00",329,F-000-04789,"2021-04-19 00:00:00",Pack-A,150,6,900,108,1008,Credito
4790,"2021-05-21 00:00:00",430,F-000-04790,"2021-05-21 00:00:00",Pack-B,250,4,1000,120,1120,Credito
